,Unnamed: 0,rank,name,imdb_stub_link,imdb_full_link,wikipedia_url
773,73,774.,Pete Postlethwaite,/name/nm0000592,https://www.imdb.com/name/nm0000592,https://en.wikipedia.org/wiki/Pete_Postlethwaite
774,74,775.,Hugo Weaving,/name/nm0915989,https://www.imdb.com/name/nm0915989,https://en.wikipedia.org/wiki/Hugo_Weaving
775,75,776.,Jada Pinkett Smith,/name/nm0000586,https://www.imdb.com/name/nm0000586,https://en.wikipedia.org/wiki/Jada_Pinkett_Smith
776,76,777.,Tatum O'Neal,/name/nm0001575,https://www.imdb.com/name/nm0001575,https://en.wikipedia.org/wiki/Tatum_O'Neal
777,77,778.,Anna Faris,/name/nm0267506,https://www.imdb.com/name/nm0267506,https://en.wikipedia.org/wiki/Anna_Faris
778,78,779.,Hattie McDaniel,/name/nm0567408,https://www.imdb.com/name/nm0567408,https://en.wikipedia.org/wiki/Hattie_McDaniel
779,79,780.,Famke Janssen,/name/nm0000463,https://www.imdb.com/name/nm0000463,https://en.wikipedia.org/wiki/Famke_Janssen
780,80,781.,Rosamund Pike,/name/nm0683253,https://www.imdb.com/name/nm0683253,https://en.wikipedia.org/wiki/Rosamund_Pike
781,81,782.,Bonnie Hunt,/name/nm0001372,https://www.imdb.com/name/nm0001372,https://en.wikipedia.org/wiki/Bonnie_Hunt
782,82,783.,Leslie Mann,/name/nm0005182,https://www.imdb.com/name/nm0005182,https://en.wikipedia.org/wiki/Leslie_Mann
783,83,784.,Mindy Kaling,/name/nm1411676,https://www.imdb.com/name/nm1411676,https://en.wikipedia.org/wiki/Mindy_Kaling
784,84,785.,Thandiwe Newton,/name/nm0628601,https://www.imdb.com/name/nm0628601,https://en.wikipedia.org/wiki/Thandiwe_Newton
785,85,786.,Amy Poehler,/name/nm0688132,https://www.imdb.com/name/nm0688132,https://en.wikipedia.org/wiki/Amy_Poehler
786,86,787.,Amanda Peet,/name/nm0001605,https://www.imdb.com/name/nm0001605,https://en.wikipedia.org/wiki/Amanda_Peet
787,87,788.,Julia Stiles,/name/nm0005466,https://www.imdb.com/name/nm0005466,https://en.wikipedia.org/wiki/Julia_Stiles
788,88,789.,Maria Bello,/name/nm0004742,https://www.imdb.com/name/nm0004742,https://en.wikipedia.org/wiki/Maria_Bello
789,89,790.,Eva Mendes,/name/nm0578949,https://www.imdb.com/name/nm0578949,https://en.wikipedia.org/wiki/Eva_Mendes
790,90,791.,Emily Blunt,/name/nm1289434,https://www.imdb.com/name/nm1289434,https://en.wikipedia.org/wiki/Emily_Blunt
791,91,792.,Rose Byrne,/name/nm0126284,https://www.imdb.com/name/nm0126284,https://en.wikipedia.org/wiki/Rose_Byrne
792,92,793.,Ashley Judd,/name/nm0000171,https://www.imdb.com/name/nm0000171,https://en.wikipedia.org/wiki/Ashley_Judd
793,93,794.,Emilia Clarke,/name/nm3592338,https://www.imdb.com/name/nm3592338,https://en.wikipedia.org/wiki/Emilia_Clarke
794,94,795.,Christina Applegate,/name/nm0000775,https://www.imdb.com/name/nm0000775,https://en.wikipedia.org/wiki/Christina_Applegate
795,95,796.,Nia Long,/name/nm0000505,https://www.imdb.com/name/nm0000505,https://en.wikipedia.org/wiki/Nia_Long
796,96,797.,Felicity Jones,/name/nm0428065,https://www.imdb.com/name/nm0428065,https://en.wikipedia.org/wiki/Felicity_Jones
797,97,798.,Téa Leoni,/name/nm0000495,https://www.imdb.com/name/nm0000495,https://en.wikipedia.org/wiki/Téa_Leoni
798,98,799.,Alexandra Daddario,/name/nm1275259,https://www.imdb.com/name/nm1275259,https://en.wikipedia.org/wiki/Alexandra_Daddario
799,99,800.,Jena Malone,/name/nm0540441,https://www.imdb.com/name/nm0540441,https://en.wikipedia.org/wiki/Jena_Malone
800,0,801.,Richard Gere,/name/nm0000152,https://www.imdb.com/name/nm0000152,https://en.wikipedia.org/wiki/Richard_Gere
801,1,802.,Nick Frost,/name/nm0296545,https://www.imdb.com/name/nm0296545,https://en.wikipedia.org/wiki/Nick_Frost
802,2,803.,Ray Liotta,/name/nm0000501,https://www.imdb.com/name/nm0000501,https://en.wikipedia.org/wiki/Ray_Liotta
803,3,804.,Chris Rock,/name/nm0001674,https://www.imdb.com/name/nm0001674,https://en.wikipedia.org/wiki/Chris_Rock
804,4,805.,Jon Hamm,/name/nm0358316,https://www.imdb.com/name/nm0358316,https://en.wikipedia.org/wiki/Jon_Hamm
805,5,806.,Neil Patrick Harris,/name/nm0000439,https://www.imdb.com/name/nm0000439,https://en.wikipedia.org/wiki/Neil_Patrick_Harris
806,6,807.,Charlie Sheen,/name/nm0000221,https://www.imdb.com/name/nm0000221,https://en.wikipedia.org/wiki/Charlie_Sheen
807,7,808.,Mark Rylance,/name/nm0753314,https://www.imdb.com/name/nm0753314,https://en.wikipedia.org/wiki/Mark_Rylance
808,8,809.,Andy Garcia,/name/nm0000412,https://www.imdb.com/name/nm0000412,https://en.wikipedia.org/wiki/Andy_Garcia
809,9,810.,Michael Lerner,/name/nm0503627,https://www.imdb.com/name/nm0503627,https://en.wikipedia.org/wiki/Michael_Lerner
810,10,811.,Graham Greene,/name/nm0001295,https://www.imdb.com/name/nm0001295,https://en.wikipedia.org/wiki/Graham_Greene
811,11,812.,Bruce Davison,/name/nm0001117,https://www.imdb.com/name/nm0001117,https://en.wikipedia.org/wiki/Bruce_Davison
812,12,813.,Dan Aykroyd,/name/nm0000101,https://www.imdb.com/name/nm0000101,https://en.wikipedia.org/wiki/Dan_Aykroyd
813,13,814.,Danny Aiello,/name/nm0000732,https://www.imdb.com/name/nm0000732,https://en.wikipedia.org/wiki/Danny_Aiello
814,14,815.,River Phoenix,/name/nm0000203,https://www.imdb.com/name/nm0000203,https://en.wikipedia.org/wiki/River_Phoenix
815,15,816.,Dean Stockwell,/name/nm0001777,https://www.imdb.com/name/nm0001777,https://en.wikipedia.org/wiki/Dean_Stockwell
816,16,817.,Billy Crystal,/name/nm0000345,https://www.imdb.com/name/nm0000345,https://en.wikipedia.org/wiki/Billy_Crystal
817,17,818.,John Goodman,/name/nm0000422,https://www.imdb.com/name/nm0000422,https://en.wikipedia.org/wiki/John_Goodman
818,18,819.,Orlando Bloom,/name/nm0089217,https://www.imdb.com/name/nm0089217,https://en.wikipedia.org/wiki/Orlando_Bloom
819,19,820.,Stellan Skarsgård,/name/nm0001745,https://www.imdb.com/name/nm0001745,https://en.wikipedia.org/wiki/Stellan_Skarsgård
820,20,821.,Alexander Skarsgård,/name/nm0002907,https://www.imdb.com/name/nm0002907,https://en.wikipedia.org/wiki/Alexander_Skarsgård
821,21,822.,Mike Myers,/name/nm0000196,https://www.imdb.com/name/nm0000196,https://en.wikipedia.org/wiki/Mike_Myers
822,22,823.,Tyrese Gibson,/name/nm0879085,https://www.imdb.com/name/nm0879085,https://en.wikipedia.org/wiki/Tyrese_Gibson
823,23,824.,Elijah Wood,/name/nm0000704,https://www.imdb.com/name/nm0000704,https://en.wikipedia.org/wiki/Elijah_Wood
824,24,825.,Danny DeVito,/name/nm0000362,https://www.imdb.com/name/nm0000362,https://en.wikipedia.org/wiki/Danny_DeVito
825,25,826.,Susan Hayward,/name/nm0001333,https://www.imdb.com/name/nm0001333,https://en.wikipedia.org/wiki/Susan_Hayward
826,26,827.,Michelle Rodriguez,/name/nm0735442,https://www.imdb.com/name/nm0735442,https://en.wikipedia.org/wiki/Michelle_Rodriguez
827,27,828.,Sarah Michelle Gellar,/name/nm0001264,https://www.imdb.com/name/nm0001264,https://en.wikipedia.org/wiki/Sarah_Michelle_Gellar
828,28,829.,Sandra Oh,/name/nm0644897,https://www.imdb.com/name/nm0644897,https://en.wikipedia.org/wiki/Sandra_Oh
829,29,830.,Margot Kidder,/name/nm0452288,https://www.imdb.com/name/nm0452288,https://en.wikipedia.org/wiki/Margot_Kidder
830,30,831.,Beyoncé,/name/nm0461498,https://www.imdb.com/name/nm0461498,https://en.wikipedia.org/wiki/Beyoncé
831,31,832.,Rebecca Hall,/name/nm0356017,https://www.imdb.com/name/nm0356017,https://en.wikipedia.org/wiki/Rebecca_Hall
832,32,833.,Piper Perabo,/name/nm0005305,https://www.imdb.com/name/nm0005305,https://en.wikipedia.org/wiki/Piper_Perabo
833,33,834.,Courteney Cox,/name/nm0001073,https://www.imdb.com/name/nm0001073,https://en.wikipedia.org/wiki/Courteney_Cox
834,34,835.,Parker Posey,/name/nm0000205,https://www.imdb.com/name/nm0000205,https://en.wikipedia.org/wiki/Parker_Posey
835,35,836.,Paula Patton,/name/nm1745736,https://www.imdb.com/name/nm1745736,https://en.wikipedia.org/wiki/Paula_Patton
836,36,837.,Michelle Monaghan,/name/nm1157358,https://www.imdb.com/name/nm1157358,https://en.wikipedia.org/wiki/Michelle_Monaghan
837,37,838.,Claire Danes,/name/nm0000132,https://www.imdb.com/name/nm0000132,https://en.wikipedia.org/wiki/Claire_Danes
838,38,839.,Allison Janney,/name/nm0005049,https://www.imdb.com/name/nm0005049,https://en.wikipedia.org/wiki/Allison_Janney
839,39,840.,Kate Bosworth,/name/nm0098378,https://www.imdb.com/name/nm0098378,https://en.wikipedia.org/wiki/Kate_Bosworth
840,40,841.,Evan Rachel Wood,/name/nm0939697,https://www.imdb.com/name/nm0939697,https://en.wikipedia.org/wiki/Evan_Rachel_Wood
841,41,842.,Mira Sorvino,/name/nm0000227,https://www.imdb.com/name/nm0000227,https://en.wikipedia.org/wiki/Mira_Sorvino
842,42,843.,Ziyi Zhang,/name/nm0955471,https://www.imdb.com/name/nm0955471,https://en.wikipedia.org/wiki/Ziyi_Zhang
843,43,844.,Amanda Bynes,/name/nm0004789,https://www.imdb.com/name/nm0004789,https://en.wikipedia.org/wiki/Amanda_Bynes
844,44,845.,Lisa Kudrow,/name/nm0001435,https://www.imdb.com/name/nm0001435,https://en.wikipedia.org/wiki/Lisa_Kudrow
845,45,846.,Brit Marling,/name/nm1779870,https://www.imdb.com/name/nm1779870,https://en.wikipedia.org/wiki/Brit_Marling
846,46,847.,Cynthia Erivo,/name/nm7248827,https://www.imdb.com/name/nm7248827,https://en.wikipedia.org/wiki/Cynthia_Erivo
847,47,848.,Sofía Vergara,/name/nm0005527,https://www.imdb.com/name/nm0005527,https://en.wikipedia.org/wiki/Sofía_Vergara
848,48,849.,Mandy Moore,/name/nm0601553,https://www.imdb.com/name/nm0601553,https://en.wikipedia.org/wiki/Mandy_Moore
849,49,850.,Virginia Madsen,/name/nm0000515,https://www.imdb.com/name/nm0000515,https://en.wikipedia.org/wiki/Virginia_Madsen
850,50,851.,James Marsden,/name/nm0005188,https://www.imdb.com/name/nm0005188,https://en.wikipedia.org/wiki/James_Marsden
851,51,852.,Tim Allen,/name/nm0000741,https://www.imdb.com/name/nm0000741,https://en.wikipedia.org/wiki/Tim_Allen
852,52,853.,Giovanni Ribisi,/name/nm0000610,https://www.imdb.com/name/nm0000610,https://en.wikipedia.org/wiki/Giovanni_Ribisi
853,53,854.,Rutger Hauer,/name/nm0000442,https://www.imdb.com/name/nm0000442,https://en.wikipedia.org/wiki/Rutger_Hauer
854,54,855.,Vince Vaughn,/name/nm0000681,https://www.imdb.com/name/nm0000681,https://en.wikipedia.org/wiki/Vince_Vaughn
855,55,856.,Brian Cox,/name/nm0004051,https://www.imdb.com/name/nm0004051,https://en.wikipedia.org/wiki/Brian_Cox
856,56,857.,Dennis Quaid,/name/nm0000598,https://www.imdb.com/name/nm0000598,https://en.wikipedia.org/wiki/Dennis_Quaid
857,57,858.,John Leguizamo,/name/nm0000491,https://www.imdb.com/name/nm0000491,https://en.wikipedia.org/wiki/John_Leguizamo
858,58,859.,Michael Keaton,/name/nm0000474,https://www.imdb.com/name/nm0000474,https://en.wikipedia.org/wiki/Michael_Keaton
859,59,860.,Billy Burke,/name/nm0121605,https://www.imdb.com/name/nm0121605,https://en.wikipedia.org/wiki/Billy_Burke
860,60,861.,Brendan Gleeson,/name/nm0322407,https://www.imdb.com/name/nm0322407,https://en.wikipedia.org/wiki/Brendan_Gleeson
861,61,862.,Charles Bronson,/name/nm0000314,https://www.imdb.com/name/nm0000314,https://en.wikipedia.org/wiki/Charles_Bronson
862,62,863.,Jonathan Pryce,/name/nm0000596,https://www.imdb.com/name/nm0000596,https://en.wikipedia.org/wiki/Jonathan_Pryce
863,63,864.,Tobey Maguire,/name/nm0001497,https://www.imdb.com/name/nm0001497,https://en.wikipedia.org/wiki/Tobey_Maguire
864,64,865.,Michael Sheen,/name/nm0790688,https://www.imdb.com/name/nm0790688,https://en.wikipedia.org/wiki/Michael_Sheen
865,65,866.,Justin Long,/name/nm0519043,https://www.imdb.com/name/nm0519043,https://en.wikipedia.org/wiki/Justin_Long
866,66,867.,Jack Black,/name/nm0085312,https://www.imdb.com/name/nm0085312,https://en.wikipedia.org/wiki/Jack_Black
867,67,868.,Mel Brooks,/name/nm0000316,https://www.imdb.com/name/nm0000316,https://en.wikipedia.org/wiki/Mel_Brooks
868,68,869.,Pierce Brosnan,/name/nm0000112,https://www.imdb.com/name/nm0000112,https://en.wikipedia.org/wiki/Pierce_Brosnan
869,69,870.,Sean Bean,/name/nm0000293,https://www.imdb.com/name/nm0000293,https://en.wikipedia.org/wiki/Sean_Bean
870,70,871.,Mahershala Ali,/name/nm0991810,https://www.imdb.com/name/nm0991810,https://en.wikipedia.org/wiki/Mahershala_Ali
871,71,872.,Josh Duhamel,/name/nm0241049,https://www.imdb.com/name/nm0241049,https://en.wikipedia.org/wiki/Josh_Duhamel
872,72,873.,Eddie Murphy,/name/nm0000552,https://www.imdb.com/name/nm0000552,https://en.wikipedia.org/wiki/Eddie_Murphy
873,73,874.,Jon Favreau,/name/nm0269463,https://www.imdb.com/name/nm0269463,https://en.wikipedia.org/wiki/Jon_Favreau
874,74,875.,Danny Glover,/name/nm0000418,https://www.imdb.com/name/nm0000418,https://en.wikipedia.org/wiki/Danny_Glover
875,75,876.,Freida Pinto,/name/nm2951768,https://www.imdb.com/name/nm2951768,https://en.wikipedia.org/wiki/Freida_Pinto
876,76,877.,Hilary Duff,/name/nm0240381,https://www.imdb.com/name/nm0240381,https://en.wikipedia.org/wiki/Hilary_Duff
877,77,878.,Mary Elizabeth Winstead,/name/nm0935541,https://www.imdb.com/name/nm0935541,https://en.wikipedia.org/wiki/Mary_Elizabeth_Winstead
878,78,879.,Jennifer Coolidge,/name/nm0177639,https://www.imdb.com/name/nm0177639,https://en.wikipedia.org/wiki/Jennifer_Coolidge
879,79,880.,Andrea Riseborough,/name/nm2057859,https://www.imdb.com/name/nm2057859,https://en.wikipedia.org/wiki/Andrea_Riseborough
880,80,881.,Molly Ringwald,/name/nm0000208,https://www.imdb.com/name/nm0000208,https://en.wikipedia.org/wiki/Molly_Ringwald
881,81,882.,January Jones,/name/nm0005064,https://www.imdb.com/name/nm0005064,https://en.wikipedia.org/wiki/January_Jones
882,82,883.,Maya Rudolph,/name/nm0748973,https://www.imdb.com/name/nm0748973,https://en.wikipedia.org/wiki/Maya_Rudolph
883,83,884.,Sophie Marceau,/name/nm0000521,https://www.imdb.com/name/nm0000521,https://en.wikipedia.org/wiki/Sophie_Marceau
884,84,885.,Franka Potente,/name/nm0004376,https://www.imdb.com/name/nm0004376,https://en.wikipedia.org/wiki/Franka_Potente
885,85,886.,Claire Foy,/name/nm2946516,https://www.imdb.com/name/nm2946516,https://en.wikipedia.org/wiki/Claire_Foy
886,86,887.,Rashida Jones,/name/nm0429069,https://www.imdb.com/name/nm0429069,https://en.wikipedia.org/wiki/Rashida_Jones
887,87,888.,Alicia Silverstone,/name/nm0000224,https://www.imdb.com/name/nm0000224,https://en.wikipedia.org/wiki/Alicia_Silverstone
888,88,889.,Lillian Gish,/name/nm0001273,https://www.imdb.com/name/nm0001273,https://en.wikipedia.org/wiki/Lillian_Gish
889,89,890.,Evangeline Lilly,/name/nm1431940,https://www.imdb.com/name/nm1431940,https://en.wikipedia.org/wiki/Evangeline_Lilly
890,90,891.,Olivia Colman,/name/nm1469236,https://www.imdb.com/name/nm1469236,https://en.wikipedia.org/wiki/Olivia_Colman
891,91,892.,Mireille Enos,/name/nm0257969,https://www.imdb.com/name/nm0257969,https://en.wikipedia.org/wiki/Mireille_Enos
892,92,893.,Jennifer Love Hewitt,/name/nm0001349,https://www.imdb.com/name/nm0001349,https://en.wikipedia.org/wiki/Jennifer_Love_Hewitt
893,93,894.,Emmy Rossum,/name/nm0002536,https://www.imdb.com/name/nm0002536,https://en.wikipedia.org/wiki/Emmy_Rossum
894,94,895.,Joey King,/name/nm1428821,https://www.imdb.com/name/nm1428821,https://en.wikipedia.org/wiki/Joey_King
895,95,896.,Ginnifer Goodwin,/name/nm0329481,https://www.imdb.com/name/nm0329481,https://en.wikipedia.org/wiki/Ginnifer_Goodwin
896,96,897.,Christine Taylor,/name/nm0852132,https://www.imdb.com/name/nm0852132,https://en.wikipedia.org/wiki/Christine_Taylor
897,97,898.,Vanessa Hudgens,/name/nm1227814,https://www.imdb.com/name/nm1227814,https://en.wikipedia.org/wiki/Vanessa_Hudgens
898,98,899.,Abbie Cornish,/name/nm0180411,https://www.imdb.com/name/nm0180411,https://en.wikipedia.org/wiki/Abbie_Cornish
899,99,900.,Florence Pugh,/name/nm6073955,https://www.imdb.com/name/nm6073955,https://en.wikipedia.org/wiki/Florence_Pugh
900,0,901.,Ian Holm,/name/nm0000453,https://www.imdb.com/name/nm0000453,https://en.wikipedia.org/wiki/Ian_Holm
901,1,902.,Nathan Lane,/name/nm0001447,https://www.imdb.com/name/nm0001447,https://en.wikipedia.org/wiki/Nathan_Lane
902,2,903.,Cary Elwes,/name/nm0000144,https://www.imdb.com/name/nm0000144,https://en.wikipedia.org/wiki/Cary_Elwes
903,3,904.,Martin Lawrence,/name/nm0001454,https://www.imdb.com/name/nm0001454,https://en.wikipedia.org/wiki/Martin_Lawrence
904,4,905.,Steve Coogan,/name/nm0176869,https://www.imdb.com/name/nm0176869,https://en.wikipedia.org/wiki/Steve_Coogan
905,5,906.,Sacha Baron Cohen,/name/nm0056187,https://www.imdb.com/name/nm0056187,https://en.wikipedia.org/wiki/Sacha_Baron_Cohen
906,6,907.,Jeffrey Wright,/name/nm0942482,https://www.imdb.com/name/nm0942482,https://en.wikipedia.org/wiki/Jeffrey_Wright
907,7,908.,Jackie Chan,/name/nm0000329,https://www.imdb.com/name/nm0000329,https://en.wikipedia.org/wiki/Jackie_Chan
908,8,909.,Aaron Eckhart,/name/nm0001173,https://www.imdb.com/name/nm0001173,https://en.wikipedia.org/wiki/Aaron_Eckhart
909,9,910.,Sam Worthington,/name/nm0941777,https://www.imdb.com/name/nm0941777,https://en.wikipedia.org/wiki/Sam_Worthington
910,10,911.,Jack Davenport,/name/nm0202603,https://www.imdb.com/name/nm0202603,https://en.wikipedia.org/wiki/Jack_Davenport
911,11,912.,Alfred Molina,/name/nm0000547,https://www.imdb.com/name/nm0000547,https://en.wikipedia.org/wiki/Alfred_Molina
912,12,913.,Tim Curry,/name/nm0000347,https://www.imdb.com/name/nm0000347,https://en.wikipedia.org/wiki/Tim_Curry
913,13,914.,Mark Hamill,/name/nm0000434,https://www.imdb.com/name/nm0000434,https://en.wikipedia.org/wiki/Mark_Hamill
914,14,915.,Brendan Fraser,/name/nm0000409,https://www.imdb.com/name/nm0000409,https://en.wikipedia.org/wiki/Brendan_Fraser
915,15,916.,Ice Cube,/name/nm0001084,https://www.imdb.com/name/nm0001084,https://en.wikipedia.org/wiki/Ice_Cube
916,16,917.,Liev Schreiber,/name/nm0000630,https://www.imdb.com/name/nm0000630,https://en.wikipedia.org/wiki/Liev_Schreiber
917,17,918.,Ed Helms,/name/nm1159180,https://www.imdb.com/name/nm1159180,https://en.wikipedia.org/wiki/Ed_Helms
918,18,919.,Val Kilmer,/name/nm0000174,https://www.imdb.com/name/nm0000174,https://en.wikipedia.org/wiki/Val_Kilmer
919,19,920.,Russell Brand,/name/nm1258970,https://www.imdb.com/name/nm1258970,https://en.wikipedia.org/wiki/Russell_Brand
920,20,921.,Craig T. Nelson,/name/nm0005266,https://www.imdb.com/name/nm0005266,https://en.wikipedia.org/wiki/Craig_T._Nelson
921,21,922.,Bernie Mac,/name/nm0005170,https://www.imdb.com/name/nm0005170,https://en.wikipedia.org/wiki/Bernie_Mac
922,22,923.,Patrick Stewart,/name/nm0001772,https://www.imdb.com/name/nm0001772,https://en.wikipedia.org/wiki/Patrick_Stewart
923,23,924.,Seth Green,/name/nm0001293,https://www.imdb.com/name/nm0001293,https://en.wikipedia.org/wiki/Seth_Green
924,24,925.,Ashton Kutcher,/name/nm0005110,https://www.imdb.com/name/nm0005110,https://en.wikipedia.org/wiki/Ashton_Kutcher
925,25,926.,Randy Quaid,/name/nm0001642,https://www.imdb.com/name/nm0001642,https://en.wikipedia.org/wiki/Randy_Quaid
926,26,927.,Wesley Snipes,/name/nm0000648,https://www.imdb.com/name/nm0000648,https://en.wikipedia.org/wiki/Wesley_Snipes
927,27,928.,David Oyelowo,/name/nm0654648,https://www.imdb.com/name/nm0654648,https://en.wikipedia.org/wiki/David_Oyelowo
928,28,929.,Mark Strong,/name/nm0835016,https://www.imdb.com/name/nm0835016,https://en.wikipedia.org/wiki/Mark_Strong
929,29,930.,Rob Schneider,/name/nm0001705,https://www.imdb.com/name/nm0001705,https://en.wikipedia.org/wiki/Rob_Schneider
930,30,931.,Jay Baruchel,/name/nm0059431,https://www.imdb.com/name/nm0059431,https://en.wikipedia.org/wiki/Jay_Baruchel
931,31,932.,Hayden Christensen,/name/nm0159789,https://www.imdb.com/name/nm0159789,https://en.wikipedia.org/wiki/Hayden_Christensen
932,32,933.,Ray Stevenson,/name/nm0829032,https://www.imdb.com/name/nm0829032,https://en.wikipedia.org/wiki/Ray_Stevenson
933,33,934.,Paul Bettany,/name/nm0079273,https://www.imdb.com/name/nm0079273,https://en.wikipedia.org/wiki/Paul_Bettany
934,34,935.,Hugh Laurie,/name/nm0491402,https://www.imdb.com/name/nm0491402,https://en.wikipedia.org/wiki/Hugh_Laurie
935,35,936.,Chris Tucker,/name/nm0000676,https://www.imdb.com/name/nm0000676,https://en.wikipedia.org/wiki/Chris_Tucker
936,36,937.,John Candy,/name/nm0001006,https://www.imdb.com/name/nm0001006,https://en.wikipedia.org/wiki/John_Candy
937,37,938.,Richard Attenborough,/name/nm0000277,https://www.imdb.com/name/nm0000277,https://en.wikipedia.org/wiki/Richard_Attenborough
938,38,939.,Chris O'Donnell,/name/nm0000563,https://www.imdb.com/name/nm0000563,https://en.wikipedia.org/wiki/Chris_O'Donnell
939,39,940.,Benjamin Bratt,/name/nm0000973,https://www.imdb.com/name/nm0000973,https://en.wikipedia.org/wiki/Benjamin_Bratt
940,40,941.,Common,/name/nm0996669,https://www.imdb.com/name/nm0996669,https://en.wikipedia.org/wiki/Common
941,41,942.,Marlon Wayans,/name/nm0005541,https://www.imdb.com/name/nm0005541,https://en.wikipedia.org/wiki/Marlon_Wayans
942,42,943.,Albert Brooks,/name/nm0000983,https://www.imdb.com/name/nm0000983,https://en.wikipedia.org/wiki/Albert_Brooks
943,43,944.,Aaron Paul,/name/nm0666739,https://www.imdb.com/name/nm0666739,https://en.wikipedia.org/wiki/Aaron_Paul
944,44,945.,Macaulay Culkin,/name/nm0000346,https://www.imdb.com/name/nm0000346,https://en.wikipedia.org/wiki/Macaulay_Culkin
945,45,946.,Sam Elliott,/name/nm0000385,https://www.imdb.com/name/nm0000385,https://en.wikipedia.org/wiki/Sam_Elliott
946,46,947.,Taron Egerton,/name/nm5473782,https://www.imdb.com/name/nm5473782,https://en.wikipedia.org/wiki/Taron_Egerton
947,47,948.,Jim Caviezel,/name/nm0001029,https://www.imdb.com/name/nm0001029,https://en.wikipedia.org/wiki/Jim_Caviezel
948,48,949.,Elvis Presley,/name/nm0000062,https://www.imdb.com/name/nm0000062,https://en.wikipedia.org/wiki/Elvis_Presley
949,49,950.,Jonah Hill,/name/nm1706767,https://www.imdb.com/name/nm1706767,https://en.wikipedia.org/wiki/Jonah_Hill
950,50,951.,Sung Kang,/name/nm0437646,https://www.imdb.com/name/nm0437646,https://en.wikipedia.org/wiki/Sung_Kang
951,51,952.,Jason Sudeikis,/name/nm0837177,https://www.imdb.com/name/nm0837177,https://en.wikipedia.org/wiki/Jason_Sudeikis
952,52,953.,Josh Hartnett,/name/nm0001326,https://www.imdb.com/name/nm0001326,https://en.wikipedia.org/wiki/Josh_Hartnett
953,53,954.,Cillian Murphy,/name/nm0614165,https://www.imdb.com/name/nm0614165,https://en.wikipedia.org/wiki/Cillian_Murphy
954,54,955.,Billy Crudup,/name/nm0001082,https://www.imdb.com/name/nm0001082,https://en.wikipedia.org/wiki/Billy_Crudup
955,55,956.,Anthony Mackie,/name/nm1107001,https://www.imdb.com/name/nm1107001,https://en.wikipedia.org/wiki/Anthony_Mackie
956,56,957.,John Barrymore,/name/nm0000858,https://www.imdb.com/name/nm0000858,https://en.wikipedia.org/wiki/John_Barrymore
957,57,958.,Timothy Olyphant,/name/nm0648249,https://www.imdb.com/name/nm0648249,https://en.wikipedia.org/wiki/Timothy_Olyphant
958,58,959.,Josh Gad,/name/nm1265802,https://www.imdb.com/name/nm1265802,https://en.wikipedia.org/wiki/Josh_Gad
959,59,960.,Billy Zane,/name/nm0000708,https://www.imdb.com/name/nm0000708,https://en.wikipedia.org/wiki/Billy_Zane
960,60,961.,Luke Wilson,/name/nm0005561,https://www.imdb.com/name/nm0005561,https://en.wikipedia.org/wiki/Luke_Wilson
961,61,962.,Peter Sarsgaard,/name/nm0765597,https://www.imdb.com/name/nm0765597,https://en.wikipedia.org/wiki/Peter_Sarsgaard
962,62,963.,Rhys Ifans,/name/nm0406975,https://www.imdb.com/name/nm0406975,https://en.wikipedia.org/wiki/Rhys_Ifans
963,63,964.,Topher Grace,/name/nm0333410,https://www.imdb.com/name/nm0333410,https://en.wikipedia.org/wiki/Topher_Grace
964,64,965.,Kevin Hart,/name/nm0366389,https://www.imdb.com/name/nm0366389,https://en.wikipedia.org/wiki/Kevin_Hart
965,65,966.,Paul Dano,/name/nm0200452,https://www.imdb.com/name/nm0200452,https://en.wikipedia.org/wiki/Paul_Dano
966,66,967.,Bill Hader,/name/nm0352778,https://www.imdb.com/name/nm0352778,https://en.wikipedia.org/wiki/Bill_Hader
967,67,968.,Rob Lowe,/name/nm0000507,https://www.imdb.com/name/nm0000507,https://en.wikipedia.org/wiki/Rob_Lowe
968,68,969.,Mel Blanc,/name/nm0000305,https://www.imdb.com/name/nm0000305,https://en.wikipedia.org/wiki/Mel_Blanc
969,69,970.,David Spade,/name/nm0005450,https://www.imdb.com/name/nm0005450,https://en.wikipedia.org/wiki/David_Spade
970,70,971.,Rob Riggle,/name/nm1443527,https://www.imdb.com/name/nm1443527,https://en.wikipedia.org/wiki/Rob_Riggle
971,71,972.,Lance Henriksen,/name/nm0000448,https://www.imdb.com/name/nm0000448,https://en.wikipedia.org/wiki/Lance_Henriksen
972,72,973.,Richard Jenkins,/name/nm0420955,https://www.imdb.com/name/nm0420955,https://en.wikipedia.org/wiki/Richard_Jenkins
973,73,974.,Emilio Estevez,/name/nm0000389,https://www.imdb.com/name/nm0000389,https://en.wikipedia.org/wiki/Emilio_Estevez
974,74,975.,Michael Ealy,/name/nm1013003,https://www.imdb.com/name/nm1013003,https://en.wikipedia.org/wiki/Michael_Ealy
975,75,976.,Jamie Bell,/name/nm0068260,https://www.imdb.com/name/nm0068260,https://en.wikipedia.org/wiki/Jamie_Bell
976,76,977.,Troy Baker,/name/nm1684869,https://www.imdb.com/name/nm1684869,https://en.wikipedia.org/wiki/Troy_Baker
977,77,978.,Danny McBride,/name/nm1144419,https://www.imdb.com/name/nm1144419,https://en.wikipedia.org/wiki/Danny_McBride
